video_name,window_index,window_start_sec,window_end_sec,mean_motion_ratio,std_motion_ratio,mean_speed,max_speed,total_distance,stationary_ratio,active_ratio,mean_bbox_area_ratio,bbox_area_std,x_range,y_range,path_efficiency,direction_change_rate,high_turn_ratio,motion_peaks,missing_track_ratio,contour_count_mean,recorded_at,hour_of_day,is_daytime,stationary_ratio_z,mean_speed_z,total_distance_z,direction_change_rate_z,x_range_z,y_range_z,active_ratio_z,path_efficiency_z,label,pseudo_rule,label_id
1760194403716 (1).mp4,4,15.221140472878998,26.161335187760777,0.0116786024305555,0.0191799727480385,0.0107984922948592,0.0623814751077875,0.259163815076622,0.625,0.375,0.0228723596643518,0.0404572541959924,0.1291452382593512,0.138182402595735,0.5859212022596169,0.5417766833291483,0.2608695652173913,6.0,0.5833333333333334,0.5,2025-10-11 14:53:23.716,14,1,-0.07693539614196818,-0.4644466349202509,-0.46444663492025035,-0.7245027497301965,0.058117928888221995,-0.3857483735646493,0.07693539614196705,0.7112349645186573,normal,,0
1760194403716 (1).mp4,5,19.026425591098747,29.966620305980527,0.0065516493055555,0.0095371057887709,0.0094170568392944,0.1261375097053519,0.2260093641430673,0.75,0.25,0.010387550636574,0.0207562041937338,0.0928053177592895,0.120695581424561,0.4925768210975906,0.3646687299724888,0.1739130434782608,6.0,0.7083333333333334,0.3333333333333333,2025-10-11 14:53:23.716,14,1,0.7539668821912804,-0.5358244377637219,-0.5358244377637202,-1.3037349146505202,-0.29662296499671653,-0.5587649757695378,-0.7539668821912814,0.3264874134466005,activity_drop,low_active_ratio_low_distance,2
1760194403716 (1).mp4,6,22.831710709318497,33.77190542420028,0.0095583767361111,0.0095299068880956,0.0103646383615059,0.0678398039145503,0.248751320676142,0.5,0.5,0.0156110749421296,0.0206816036640021,0.0850274531145897,0.1057701998035647,0.5441888924414672,0.7668191343654247,0.4347826086956521,6.0,0.4583333333333333,0.625,2025-10-11 14:53:23.716,14,1,-0.9078376744752168,-0.4868635639146606,-0.48686356391466185,0.011499353180541617,-0.37254846561998245,-0.7064384030550471,0.9078376744752155,0.5392224255395527,normal,,0
1760194403716 (1).mp4,7,26.636995827538247,37.57719054242003,0.0103568070023148,0.0088011328556445,0.0104947309815616,0.0678398039145503,0.2518735435574792,0.5,0.5,0.0160664424189814,0.0203782576990516,0.0852336610306878,0.1057701998035647,0.5323215344641044,0.9442780609789873,0.5217391304347826,6.0,0.375,0.7083333333333334,2025-10-11 14:53:23.716,14,1,-0.9078376744752168,-0.4801417693144708,-0.48014176931447106,0.5918793773334526,-0.3705355173395186,-0.7064384030550471,0.9078376744752155,0.49030746287500543,normal,,0
1760194403716 (1).mp4,8,30.442280945758,41.38247566063978,0.0050830078124999,0.0056870634198498,0.006387045492206,0.0352342248897551,0.153289091812944,0.7083333333333334,0.2916666666666667,0.0066858362268518,0.0103583466670916,0.037597629859825,0.06073042834717,0.4549100829371327,0.671096091101614,0.3478260869565217,6.0,0.5833333333333334,0.4583333333333333,2025-10-11 14:53:23.716,14,1,0.4769994560801978,-0.6923830027511331,-0.6923830027511352,-0.30156318597489756,-0.8355461185226987,-1.1520670364807621,-0.47699945608019845,0.17123237737803226,normal,,0
1760194403716 (1).mp4,9,34.24756606397774,45.18776077885953,0.0033761935763888,0.0056143886226318,0.0047881832653029,0.0469336494722779,0.1149163983672714,0.875,0.125,0.0025056061921296,0.005799782997524,0.0603929577558558,0.0426039660232952,0.3995069427889623,0.2644124103097762,0.0869565217391304,6.0,0.7916666666666666,0.3333333333333333,2025-10-11 14:53:23.716,14,1,1.584869160524529,-0.7749950946487623,-0.7749950946487604,-1.631623549714991,-0.6130240303352877,-1.3314123211710152,-1.5848691605245298,-0.057128689762259946,normal,,0
1760194403716 (1).mp4,10,38.05285118219749,48.99304589707927,0.0089248770254629,0.0096434911200788,0.0137234320319436,0.0911016709720944,0.3293623687666476,0.5833333333333334,0.4166666666666667,0.012203052662037,0.0156429980609074,0.1074216232558885,0.1559083188096294,0.4252077601634308,0.6987174645922802,0.391304347826087,6.0,0.5416666666666666,0.875,2025-10-11 14:53:23.716,14,1,-0.3539028222530508,-0.31331704646091446,-0.3133170464609139,-0.21122738985820733,-0.15394237555651497,-0.21036613774970772,0.35390282225305,0.04880512673830546,normal,,0
1760194403716 (1).mp4,11,41.85813630041724,52.79833101529902,0.0129654947916666,0.0076358394977919,0.0146282884910257,0.0911016709720944,0.3510789237846178,0.5,0.5,0.0169343171296296,0.0131735235528874,0.1074216232558885,0.1559083188096294,0.4154491780621914,1.2269935647079653,0.6521739130434783,6.0,0.2083333333333333,1.375,2025-10-11 14:53:23.716,14,1,-0.9078376744752168,-0.2665637467118522,-0.2665637467118521,1.5165013955874864,-0.15394237555651497,-0.21036613774970772,0.9078376744752155,0.008582131860121073,normal,,0
1760194403716 (1).mp4,12,45.66342141863699,56.60361613351877,0.0126806640625,0.006241106693522,0.0090598454852041,0.0611077740674495,0.2174362916448984,0.5,0.5,0.0166172960069444,0.0127593957306482,0.0275103613342008,0.0610080941910111,0.2552094941777792,1.350865743124057,0.7391304347826086,6.0,0.125,1.375,2025-10-11 14:53:23.716,14,1,-0.9078376744752168,-0.5542812983452264,-0.5542812983452285,1.9216257771721907,-0.9340154218232181,-1.149319778967262,0.9078376744752155,-0.6518949658676305,normal,,0
1760194403716 (1).mp4,13,49.46870653685674,60.40890125173852,0.0073415798611111,0.0043771071033171,0.0131430902499447,0.2710870882898,0.3154341659986734,0.5833333333333334,0.4166666666666667,0.0066786024305555,0.0065610253991829,0.0958343191249884,0.2549347488190116,0.8102721596114985,0.8986138604491015,0.4782608695652174,6.0,0.4166666666666667,0.7916666666666666,2025-10-11 14:53:23.716,14,1,-0.3539028222530508,-0.34330290003842384,-0.34330290003842456,0.44253445390691276,-0.267054638009185,0.769412650000842,0.35390282225305,1.6359663768141348,normal,,0
1760194403716 (1).mp4,14,53.27399165507649,64.21418636995827,0.0039004629629629,0.0019889827151809,0.0119951016341056,0.2710870882898,0.2878824392185359,0.8333333333333334,0.1666666666666666,0.0019473379629629,0.0035978292112325,0.0958343191249884,0.2549347488190116,0.9342068498724276,0.4805098685243892,0.2608695652173913,6.0,0.75,0.2916666666666667,2025-10-11 14:53:23.716,14,1,1.3079017344134463,-0.4026186681098397,-0.40261866810983854,-0.9248760763061527,-0.267054638009185,0.769412650000842,-1.3079017344134474,2.1468012870375763,normal,,0
1760194403716 (1).mp4,15,57.07927677329624,68.01947148817803,0.0029155815972222,0.0017531939263016,0.0084314302822624,0.1538429754182218,0.2023543267742997,0.8333333333333334,0.1666666666666666,0.0013597728587962,0.0028904681584181,0.0517814511832144,0.146127627317003,0.5873068241060294,0.5130190205228184,0.217391304347826,6.0,0.7916666666666666,0.2083333333333333,2025-10-11 14:53:23.716,14,1,1.3079017344134463,-0.5867510719265578,-0.5867510719265554,-0.8185547839254907,-0.6970873275918034,-0.30713741439877706,-1.3079017344134474,0.7169462307511025,normal,,0
1760194403716 (1).mp4,16,60.88456189151599,71.82475660639777,0.0021137152777777,0.0018399537416386,0.013318381886064,0.1538429754182218,0.3196411652655374,0.8333333333333334,0.1666666666666666,0.0013816550925925,0.0029221362152861,0.0517814511832144,0.146127627317003,0.0049701467271932,0.5184636500661091,0.2608695652173913,6.0,0.7916666666666666,0.2083333333333333,2025-10-11 14:53:23.716,14,1,1.3079017344134463,-0.3342457039221439,-0.33424570392214303,-0.8007481044524438,-0.6970873275918034,-0.30713741439877706,-1.3079017344134474,-1.683333333286473,normal,,0
1760194403716 (1).mp4,17,64.68984700973574,75.63004172461751,0.0014386212384259,0.0019551900395425,0.013318381886064,0.1538429754182218,0.3196411652655374,0.8333333333333334,0.1666666666666666,0.0013816550925925,0.0029221362152861,0.0517814511832144,0.146127627317003,0.0049701467271932,0.5184636500661091,0.2608695652173913,6.0,0.7916666666666666,0.2083333333333333,2025-10-11 14:53:23.716,14,1,1.3079017344134463,-0.3342457039221439,-0.33424570392214303,-0.8007481044524438,-0.6970873275918034,-0.30713741439877706,-1.3079017344134474,-1.683333333286473,normal,,0
1760195595259 (1).mp4,0,0.0,11.203747072599532,0.0644762731481481,0.2002821437747946,0.0831449103308597,0.3473999273509769,1.9954778479406343,0.5,0.5,0.0411344401041666,0.0414247981853929,0.4849286967337176,0.5428239615962346,0.1019001781130179,0.6052435759701617,0.2608695652173913,6.0,0.4166666666666667,0.875,2025-10-11 15:13:15.259,15,1,-1.0987005311470717,1.0692269926085347,1.0692269926085345,1.101931663994418,0.8489526434911469,0.7406492165587252,1.0987005311470717,-0.5526276577102699,frequent_walking,high_speed_high_distance,3
1760195595259 (1).mp4,1,3.89695550351288,15.100702576112411,0.0154588035300925,0.0195874642869646,0.0650120051456678,0.3473999273509769,1.5602881234960282,0.625,0.375,0.0259159794560185,0.036395266409977,0.4849286967337176,0.5428239615962346,0.301572367711113,0.4529819875419787,0.217391304347826,6.0,0.5833333333333334,0.625,2025-10-11 15:13:15.259,15,1,-0.5916079783099617,0.6128939352177369,0.6128939352177366,0.5680573505403782,0.8489526434911469,0.7406492165587252,0.5916079783099616,-0.10942052703424286,frequent_walking,high_speed_high_distance,3
1760195595259 (1).mp4,2,7.793911007025761,18.997658079625293,0.0025283926504629,0.0066224056186179,0.0144749969729573,0.3473999273509769,0.3473999273509769,0.9583333333333334,0.0416666666666666,0.0015418836805555,0.006401517166125,0.1209834327546611,0.325652757584459,1.0,0.1056598618001249,0.0869565217391304,6.0,0.9166666666666666,0.1666666666666666,2025-10-11 15:13:15.259,15,1,0.760638829255665,-0.6589214311180374,-0.6589214311180366,-0.6497570919727428,-0.6069633498875097,-0.1059229164719135,-0.7606388292556651,1.4408609994751553,activity_drop,low_active_ratio_low_distance,2
1760195595259 (1).mp4,3,11.690866510538642,22.89461358313817,0.0005976924189814,0.0005261785385162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2025-10-11 15:13:15.259,15,1,0.9296696802013681,-1.0231994967082336,-1.0231994967082345,-1.0202319225620533,-1.0909419370947842,-1.3753755166455368,-0.9296696802013681,-0.7788128147306425,long_static,high_stationary_low_distance,1
1760195830669 (1).mp4,0,0.0,11.66472148541114,0.0600316478587963,0.2018543273773586,0.0865519970820686,0.5339084140530224,2.077247929969648,0.5416666666666666,0.4583333333333333,0.0347084780092592,0.0550114108785035,0.3381852287036889,0.5535565015946008,0.0975281439084909,0.6189015305353994,0.3478260869565217,6.0,0.5,0.9583333333333334,2025-10-11 15:17:10.669,15,1,-1.1121184234886123,1.0220806774932223,1.0220806774932227,0.8660254037844387,0.8660254037844386,0.8660254037844387,1.1121184234886123,0.5829145471232174,frequent_walking,high_speed_high_distance,3
1760195830669 (1).mp4,1,4.057294429708223,15.722015915119362,0.0143198423032407,0.0247564428446624,0.0714688215812941,0.5339084140530224,1.715251717951059,0.6666666666666666,0.3333333333333333,0.0260658998842592,0.0520206295399958,0.3381852287036889,0.5535565015946008,0.1334226452637892,0.6189015305353994,0.3478260869565217,6.0,0.625,0.75,2025-10-11 15:17:10.669,15,1,-0.5783015802140783,0.69440218034528,0.6944021803452798,0.8660254037844387,0.8660254037844386,0.8660254037844387,0.5783015802140785,1.1087550134030932,frequent_walking,high_speed_high_distance,3
1760195830669 (1).mp4,2,8.114588859416445,19.779310344827586,0.0008264612268518,0.0013269132128456,0.0,0.0,0.0,1.0,0.0,0.0002079716435185,0.0010188488151767,0.0,0.0,0.0,0.0,0.0,6.0,0.9583333333333334,0.0416666666666666,2025-10-11 15:17:10.669,15,1,0.8452100018513458,-0.8582414289192513,-0.8582414289192513,-0.8660254037844387,-0.8660254037844386,-0.8660254037844387,-0.8452100018513455,-0.8458347802631553,long_static,high_stationary_low_distance,1
1760195830669 (1).mp4,3,12.171883289124668,23.836604774535807,0.0002558955439814,0.0004873504180554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2025-10-11 15:17:10.669,15,1,0.8452100018513458,-0.8582414289192513,-0.8582414289192513,-0.8660254037844387,-0.8660254037844386,-0.8660254037844387,-0.8452100018513455,-0.8458347802631553,long_static,high_stationary_low_distance,1
1760195832886 (1).mp4,0,0.0,11.533045977011495,0.0435338903356481,0.2037587175324719,0.0145539304169848,0.1170389036723834,0.3492943300076356,0.8333333333333334,0.1666666666666666,0.0022670717592592,0.0055080978839257,0.0986479382645754,0.1252004734219498,0.2968378697390237,0.4077880017004148,0.217391304347826,6.0,0.7916666666666666,0.25,2025-10-11 15:17:12.886,15,1,0.5396317515304893,-0.488989480376047,-0.48898948037604767,-0.3412779195572756,-0.5100036127026516,-0.5905746341394724,-0.5396317515304891,-0.1622721383684504,activity_drop,low_active_ratio_low_distance,2
1760195832886 (1).mp4,1,4.011494252873564,15.544540229885058,4.846643518518519e-05,0.0002154634632095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2025-10-11 15:17:12.886,15,1,1.3925131539494082,-1.0091573759441952,-1.0091573759441963,-1.271919466006097,-1.0360576414113534,-1.226892323431029,-1.3925131539494078,-1.0622866861565246,long_static,high_stationary_low_distance,1
1760195853668 (1).mp4,0,0.0,11.081125827814567,0.0550904224537037,0.2022203096303139,0.0419289799075964,0.4137499127931595,1.0062955177823136,0.6666666666666666,0.3333333333333333,0.0193211082175925,0.0359024388896881,0.2378432170057254,0.4121270062176915,0.1146612625991371,0.5236412116636282,0.2608695652173913,6.0,0.625,0.6666666666666666,2025-10-11 15:17:33.668,15,1,-0.9771621231801682,1.1085044599292955,1.1085044599292935,0.9989142309533088,0.8660254037844385,0.8660254037844387,0.9771621231801678,-0.16991952401841068,frequent_walking,high_speed_high_distance,3
1760195853668 (1).mp4,1,3.8543046357615895,14.93543046357616,0.0124585865162037,0.0202770979814903,0.0306604344849632,0.4137499127931595,0.7358504276391191,0.7083333333333334,0.2916666666666667,0.0187709780092592,0.03610086701683,0.2378432170057254,0.4121270062176915,0.5077094707278271,0.4456667212634815,0.217391304347826,6.0,0.6666666666666666,0.625,2025-10-11 15:17:33.668,15,1,-0.7472416236083635,0.5832572503666025,0.5832572503666054,0.7220358499832977,0.8660254037844385,0.8660254037844387,0.7472416236083638,1.461750309233122,normal,,0
1760195853668 (1).mp4,2,7.708609271523179,18.789735099337747,0.0009534143518518,0.0014190683572337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2025-10-11 15:17:33.668,15,1,0.8622018733942658,-0.8458808551479491,-0.8458808551479493,-0.8604750404683033,-0.8660254037844385,-0.8660254037844387,-0.8622018733942658,-0.6459153926073556,long_static,high_stationary_low_distance,1
1760195853668 (1).mp4,3,11.562913907284768,22.644039735099337,0.0004725477430555,0.0007173249293049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2025-10-11 15:17:33.668,15,1,0.8622018733942658,-0.8458808551479491,-0.8458808551479493,-0.8604750404683033,-0.8660254037844385,-0.8660254037844387,-0.8622018733942658,-0.6459153926073556,long_static,high_stationary_low_distance,1
1760198000648 (1).mp4,0,0.0,11.689665970772442,0.0435248480902777,0.2037429443389201,0.0082869906373163,0.1459008690299175,0.1988877752955933,0.9166666666666666,0.0833333333333333,0.000665870949074,0.0018026508927459,0.1357587137475562,0.1122395260220351,0.8856656031741893,0.2367796456402242,0.1304347826086956,6.0,0.875,0.1666666666666666,2025-10-11 15:53:20.648,15,1,-1.5000000000000027,1.4451975557981722,1.445197555798175,1.3637701301357026,1.4999909874345232,1.2855445426108372,1.4999999999999998,-1.4999999999999993,frequent_walking,high_speed_high_distance,3
1760198000648 (1).mp4,1,4.065970772442588,15.75563674321503,0.0014017288773148,0.0020469630453742,0.0022077877610698,0.0529869062656758,0.0529869062656758,0.9583333333333334,0.0416666666666666,0.0004271556712962,0.0014473129004329,0.0024566700139082,0.0529299254491282,1.0,0.1406240584398846,0.0869565217391304,6.0,0.9166666666666666,0.125,2025-10-11 15:53:20.648,15,1,0.49999999999999734,-0.29234518785159436,-0.29234518785160035,-0.16014856375631017,-0.49754580040227675,-0.06416604366793825,-0.5000000000000001,0.5000000000000004,normal,,0
1760198000648 (1).mp4,2,8.131941544885176,19.821607515657615,0.0014400679976851,0.002038793165661,0.0022077877610698,0.0529869062656758,0.0529869062656758,0.9583333333333334,0.0416666666666666,0.0004271556712962,0.0014473129004329,0.0024566700139082,0.0529299254491282,1.0,0.1406240584398846,0.0869565217391304,6.0,0.9166666666666666,0.125,2025-10-11 15:53:20.648,15,1,0.49999999999999734,-0.29234518785159436,-0.29234518785160035,-0.16014856375631017,-0.49754580040227675,-0.06416604366793825,-0.5000000000000001,0.5000000000000004,normal,,0
1760198000648 (1).mp4,3,12.197912317327765,23.887578288100208,0.0012494574652777,0.0019457377206254,0.0002199390994796,0.005278538387512,0.005278538387512,0.9583333333333334,0.0416666666666666,0.0004302300347222,0.0014617033273566,0.0019659415933395,0.0048987795582181,1.0,0.0848884208050964,0.0434782608695652,6.0,0.9166666666666666,0.1666666666666666,2025-10-11 15:53:20.648,15,1,0.49999999999999734,-0.8605071800949835,-0.8605071800949747,-1.0434730026230823,-0.5048993866299694,-1.1572124552749603,-0.5000000000000001,0.5000000000000004,normal,,0
1760198018850 (1).mp4,0,0.0,11.276174496644296,0.0432349537037037,0.2038052255631381,0.002375755946381,0.0313970104840637,0.057018142713145,0.9166666666666666,0.0833333333333333,0.001123951099537,0.0040332217084631,0.0514044690144387,0.0143316696692279,0.9069339100644574,0.4703202002865961,0.1739130434782608,6.0,0.875,0.1666666666666666,2025-10-11 15:53:38.850,15,1,0.9232813512728649,-0.7945458526621442,-0.7945458526621438,-0.4931981164286256,-0.8674332919930092,-0.9289032269561059,-0.9232813512728649,1.6369378646834194,activity_drop,low_active_ratio_low_distance,2
1760198018850 (1).mp4,1,3.922147651006712,15.198322147651009,0.0004231770833333,0.0004056062708181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2025-10-11 15:53:38.850,15,1,1.2750075803291945,-0.84695542772146,-0.8469554277214606,-1.1594565571605047,-1.0963730704073753,-0.9805304983613278,-1.2750075803291943,-0.8787569509589179,long_static,high_stationary_low_distance,1
1760198018850 (1).mp4,2,7.844295302013423,19.12046979865772,0.0006416377314814,0.0012779912270221,0.0,0.0,0.0,1.0,0.0,0.0001844618055555,0.0009036746012871,0.0,0.0,0.0,0.0,0.0,6.0,0.9583333333333334,0.0416666666666666,2025-10-11 15:53:38.850,15,1,1.2750075803291945,-0.84695542772146,-0.8469554277214606,-1.1594565571605047,-1.0963730704073753,-0.9805304983613278,-1.2750075803291943,-0.8787569509589179,long_static,high_stationary_low_distance,1
1760198018850 (1).mp4,3,11.766442953020135,23.04261744966443,0.0004296874999999,0.0012743068153204,0.0,0.0,0.0,1.0,0.0,0.0001844618055555,0.0009036746012871,0.0,0.0,0.0,0.0,0.0,6.0,0.9583333333333334,0.0416666666666666,2025-10-11 15:53:38.850,15,1,1.2750075803291945,-0.84695542772146,-0.8469554277214606,-1.1594565571605047,-1.0963730704073753,-0.9805304983613278,-1.2750075803291943,-0.8787569509589179,long_static,high_stationary_low_distance,1
1760198018850 (1).mp4,4,15.688590604026846,26.964765100671144,0.0004291449652777,0.0012758993657227,0.0,0.0,0.0,1.0,0.0,0.0001844618055555,0.0009036746012871,0.0,0.0,0.0,0.0,0.0,6.0,0.9583333333333334,0.0416666666666666,2025-10-11 15:53:38.850,15,1,1.2750075803291945,-0.84695542772146,-0.8469554277214606,-1.1594565571605047,-1.0963730704073753,-0.9805304983613278,-1.2750075803291943,-0.8787569509589179,long_static,high_stationary_low_distance,1
1760198018850 (1).mp4,5,19.61073825503356,30.88691275167785,0.001564308449074,0.0040030028142316,0.0004195084302839,0.0100682023268158,0.0100682023268158,0.9583333333333334,0.0416666666666666,0.0004513888888888,0.001530520156179,0.0004434122918842,0.0100584334582033,1.0,0.1404218640375825,0.0869565217391304,6.0,0.9166666666666666,0.25,2025-10-11 15:53:38.850,15,1,1.0991444658010299,-0.837701001315216,-0.8377010013152144,-0.9605340951413669,-1.094398247715954,-0.9442967945401315,-1.0991444658010299,1.8950888472024305,long_static,high_stationary_low_distance,1
1760198018850 (1).mp4,6,23.53288590604027,34.809060402684565,0.0035827184606481,0.0054091279266469,0.010636532740007,0.125809983077709,0.2552767857601696,0.7916666666666666,0.2083333333333333,0.0026696325231481,0.0051535951640364,0.1883593905711285,0.108416090548543,0.7327625755048148,0.4243987388086759,0.217391304347826,6.0,0.75,0.5,2025-10-11 15:53:38.850,15,1,0.39569200768837065,-0.612311729635618,-0.6123117296356171,-0.5582507365409753,-0.2574779710823222,-0.5899809629181014,-0.39569200768837076,1.1538134401550004,normal,,0
1760198018850 (1).mp4,7,27.45503355704698,38.73120805369128,0.0233089192708333,0.0308319947600952,0.0512091404734645,0.2652399521273573,1.229019371363148,0.5,0.5,0.033873878761574,0.0544689977503459,0.5272953487375394,0.4166173641408576,0.290239363414582,0.8487229352808822,0.4347826086956521,6.0,0.4583333333333333,1.2083333333333333,2025-10-11 15:53:38.850,15,1,-0.8353497940087824,0.2827268089810961,0.28272680898109576,0.04284948695379833,1.2520390932313552,0.5202588881545103,0.8353497940087826,-0.07367771229035508,normal,,0
